Statistical profiling result from isolate-0x24ccd10-v8.log, (11708 ticks, 0 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
    320    2.7%     18    0.2%                                      LazyCompile: *Pbf.writeMessage /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:323:27
    302    2.6%     22    0.2%                                        LazyCompile: *writeFeatureCollection /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:91:32
    279    2.4%     14    0.1%                                          LazyCompile: *writeFeature /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:98:22
    187    1.6%      1    0.0%                                            LazyCompile: *writeGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:110:23
    178    1.5%      2    0.0%                                              LazyCompile: *writeMultiLine /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:168:24
     89    0.8%     17    0.1%                                                LazyCompile: *Pbf.writePackedSVarint /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:329:34
     72    0.6%     70    0.6%                                                  LazyCompile: *writePackedSVarint /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:469:28
     86    0.7%     66    0.6%                                                LazyCompile: *populateLine /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:201:22
     13    0.1%     13    0.1%                                                  Stub: GrowArrayElementsStub
     77    0.7%      7    0.1%                                            LazyCompile: *writeProps /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:128:20
     55    0.5%      1    0.0%                                              LazyCompile: *writeValue /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:143:20
     30    0.3%      8    0.1%                                                LazyCompile: *Pbf.writeString /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:269:26
     19    0.2%     15    0.1%                                                  LazyCompile: *writeUtf8 /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:567:19
     18    0.2%      0    0.0%                                                LazyCompile: ~stringify native json.js:155:23
     18    0.2%      0    0.0%                                                  v8::internal::Runtime_BasicJSONStringify(int, v8::internal::Object**, v8::internal::Isolate*)
     81    0.7%      0    0.0%                                      LazyCompile: *analyze /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:44:17
     80    0.7%      3    0.0%                                        LazyCompile: *analyze /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:44:17
     73    0.6%     70    0.6%                                          LazyCompile: *analyze /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:44:17
     78    0.7%      1    0.0%                                  LazyCompile: ~send /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/response.js:107:25
     44    0.4%      0    0.0%                                    LazyCompile: ~end /home/phillipdaw/code/gpxAQI/server/node_modules/compression/index.js:92:28
     34    0.3%      2    0.0%                                      LazyCompile: ~OutgoingMessage.end _http_outgoing.js:514:41
     28    0.2%      0    0.0%                                        LazyCompile: *Writable.uncork _stream_writable.js:219:37
     28    0.2%      1    0.0%                                          LazyCompile: ~clearBuffer _stream_writable.js:362:21
     26    0.2%      0    0.0%                                            LazyCompile: *doWrite _stream_writable.js:284:17
     25    0.2%      1    0.0%                                              LazyCompile: ~Socket._writeGeneric net.js:622:42
     19    0.2%      0    0.0%                                                /usr/bin/nodejs
     19    0.2%     19    0.2%                                                  void node::StreamBase::JSMethod<node::StreamWrap, &node::StreamBase::Writev>(v8::FunctionCallbackInfo<v8::Value> const&)
     28    0.2%      0    0.0%                                    LazyCompile: *generateETag /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/utils.js:275:32
     28    0.2%     28    0.2%                                      /lib/x86_64-linux-gnu/libcrypto.so.1.0.0

    515    4.4%      0    0.0%  Function: ~<anonymous> node.js:10:10
    503    4.3%      0    0.0%    LazyCompile: ~startup node.js:13:19
    466    4.0%      0    0.0%      LazyCompile: ~Module.runMain module.js:440:26
    461    3.9%      0    0.0%        LazyCompile: Module._load module.js:272:24
    458    3.9%      0    0.0%          LazyCompile: ~Module.load module.js:335:33
    456    3.9%      0    0.0%            LazyCompile: ~Module._extensions..js module.js:415:37
    454    3.9%      0    0.0%              LazyCompile: ~Module._compile module.js:367:37
    452    3.9%      0    0.0%                Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:1:11
    431    3.7%      0    0.0%                  LazyCompile: ~require internal/module.js:11:19
    224    1.9%      0    0.0%                    LazyCompile: ~Module.require module.js:351:36
    224    1.9%      0    0.0%                      LazyCompile: Module._load module.js:272:24
    219    1.9%      0    0.0%                        LazyCompile: ~Module.load module.js:335:33
    219    1.9%      0    0.0%                          LazyCompile: ~Module._extensions..js module.js:415:37
    218    1.9%      0    0.0%                            LazyCompile: ~Module._compile module.js:367:37
    218    1.9%      0    0.0%                              Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/index.js:1:11
    218    1.9%      0    0.0%                                LazyCompile: ~require internal/module.js:11:19
    218    1.9%      0    0.0%                                  LazyCompile: ~Module.require module.js:351:36
    218    1.9%      0    0.0%                                    LazyCompile: Module._load module.js:272:24
    217    1.9%      0    0.0%                                      LazyCompile: ~Module.load module.js:335:33
    217    1.9%      0    0.0%                                        LazyCompile: ~Module._extensions..js module.js:415:37
    216    1.8%      0    0.0%                                          LazyCompile: ~Module._compile module.js:367:37
    216    1.8%      0    0.0%                                            Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/express.js:1:11
    177    1.5%      0    0.0%                                              LazyCompile: ~require internal/module.js:11:19
    177    1.5%      0    0.0%                                                LazyCompile: ~Module.require module.js:351:36
    177    1.5%      0    0.0%                                                  LazyCompile: Module._load module.js:272:24
    171    1.5%      0    0.0%                                                    LazyCompile: ~Module.load module.js:335:33
    171    1.5%      0    0.0%                                                      LazyCompile: ~Module._extensions..js module.js:415:37
    170    1.5%      0    0.0%                                                        LazyCompile: ~Module._compile module.js:367:37
    134    1.1%      0    0.0%                                                          Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/application.js:1:11
    133    1.1%      0    0.0%                                                            LazyCompile: ~require internal/module.js:11:19
    133    1.1%      0    0.0%                                                              LazyCompile: ~Module.require module.js:351:36
    133    1.1%      0    0.0%                                                                LazyCompile: Module._load module.js:272:24
    131    1.1%      0    0.0%                                                                  LazyCompile: ~Module.load module.js:335:33
    131    1.1%      0    0.0%                                                                    LazyCompile: ~Module._extensions..js module.js:415:37
    126    1.1%      0    0.0%                                                                      LazyCompile: ~Module._compile module.js:367:37
     58    0.5%      0    0.0%                                                                        Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/utils.js:1:11
     57    0.5%      0    0.0%                                                                          LazyCompile: ~require internal/module.js:11:19
     57    0.5%      0    0.0%                                                                            LazyCompile: ~Module.require module.js:351:36
     57    0.5%      0    0.0%                                                                              LazyCompile: Module._load module.js:272:24
     51    0.4%      0    0.0%                                                                                LazyCompile: ~Module.load module.js:335:33
     51    0.4%      0    0.0%                                                                                  LazyCompile: ~Module._extensions..js module.js:415:37
     49    0.4%      0    0.0%                                                                                    LazyCompile: ~Module._compile module.js:367:37
     37    0.3%      0    0.0%                                                                                      Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/send/index.js:1:11
     36    0.3%      0    0.0%                                                                                        LazyCompile: ~require internal/module.js:11:19
     36    0.3%      0    0.0%                                                                                          LazyCompile: ~Module.require module.js:351:36
     36    0.3%      0    0.0%                                                                                            LazyCompile: Module._load module.js:272:24
     26    0.2%      0    0.0%                                                                                              LazyCompile: ~Module.load module.js:335:33
     25    0.2%      0    0.0%                                                                                                LazyCompile: ~Module._extensions..js module.js:415:37
     24    0.2%      0    0.0%                                                                                                  LazyCompile: ~Module._compile module.js:367:37
     35    0.3%      0    0.0%                                                                        Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/finalhandler/index.js:1:11
     35    0.3%      0    0.0%                                                                          LazyCompile: ~require internal/module.js:11:19
     35    0.3%      0    0.0%                                                                            LazyCompile: ~Module.require module.js:351:36
     35    0.3%      0    0.0%                                                                              LazyCompile: Module._load module.js:272:24
     26    0.2%      0    0.0%                                                                                LazyCompile: ~Module.load module.js:335:33
     26    0.2%      0    0.0%                                                                                  LazyCompile: ~Module._extensions..js module.js:415:37
     23    0.2%      0    0.0%                                                                                    LazyCompile: ~Module._compile module.js:367:37
     13    0.1%      0    0.0%                                                                                      Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/debug/src/index.js:1:11
     13    0.1%      0    0.0%                                                                                        LazyCompile: ~require internal/module.js:11:19
     13    0.1%      0    0.0%                                                                                          LazyCompile: ~Module.require module.js:351:36
     13    0.1%      0    0.0%                                                                                            LazyCompile: Module._load module.js:272:24
     13    0.1%      0    0.0%                                                                                              LazyCompile: ~Module.load module.js:335:33
     13    0.1%      0    0.0%                                                                                                LazyCompile: ~Module._extensions..js module.js:415:37
     13    0.1%      0    0.0%                                                                                                  LazyCompile: ~Module._compile module.js:367:37
     12    0.1%      0    0.0%                                                                                                    Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/debug/src/node.js:1:11
     24    0.2%      0    0.0%                                                                        Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:1:11
     24    0.2%      0    0.0%                                                                          LazyCompile: ~require internal/module.js:11:19
     24    0.2%      0    0.0%                                                                            LazyCompile: ~Module.require module.js:351:36
     24    0.2%      0    0.0%                                                                              LazyCompile: Module._load module.js:272:24
     21    0.2%      0    0.0%                                                                                LazyCompile: ~Module.load module.js:335:33
     21    0.2%      0    0.0%                                                                                  LazyCompile: ~Module._extensions..js module.js:415:37
     20    0.2%      0    0.0%                                                                                    LazyCompile: ~Module._compile module.js:367:37
     17    0.1%      0    0.0%                                                                                      Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/route.js:1:11
     17    0.1%      0    0.0%                                                                                        LazyCompile: ~require internal/module.js:11:19
     17    0.1%      0    0.0%                                                                                          LazyCompile: ~Module.require module.js:351:36
     17    0.1%      0    0.0%                                                                                            LazyCompile: Module._load module.js:272:24
     14    0.1%      0    0.0%                                                                                              LazyCompile: ~Module.load module.js:335:33
     13    0.1%      0    0.0%                                                                                                LazyCompile: ~Module._extensions..js module.js:415:37
     12    0.1%      0    0.0%                                                                                                  LazyCompile: ~Module._compile module.js:367:37
     25    0.2%      0    0.0%                                                          Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/request.js:1:11
     24    0.2%      0    0.0%                                                            LazyCompile: ~require internal/module.js:11:19
     24    0.2%      0    0.0%                                                              LazyCompile: ~Module.require module.js:351:36
     24    0.2%      0    0.0%                                                                LazyCompile: Module._load module.js:272:24
     21    0.2%      0    0.0%                                                                  LazyCompile: ~Module.load module.js:335:33
     21    0.2%      0    0.0%                                                                    LazyCompile: ~Module._extensions..js module.js:415:37
     18    0.2%      0    0.0%                                                                      LazyCompile: ~Module._compile module.js:367:37
     15    0.1%      0    0.0%                                                                        Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/accepts/index.js:1:11
     15    0.1%      0    0.0%                                                                          LazyCompile: ~require internal/module.js:11:19
     15    0.1%      0    0.0%                                                                            LazyCompile: ~Module.require module.js:351:36
     15    0.1%      0    0.0%                                                                              LazyCompile: Module._load module.js:272:24
     27    0.2%      0    0.0%                                              LazyCompile: ~get /home/phillipdaw/code/gpxAQI/server/node_modules/body-parser/index.js:122:23
     27    0.2%      0    0.0%                                                LazyCompile: ~loadParser /home/phillipdaw/code/gpxAQI/server/node_modules/body-parser/index.js:132:21
     27    0.2%      0    0.0%                                                  LazyCompile: ~require internal/module.js:11:19
     27    0.2%      0    0.0%                                                    LazyCompile: *Module.require module.js:351:36
     27    0.2%      0    0.0%                                                      LazyCompile: Module._load module.js:272:24
     26    0.2%      0    0.0%                                                        LazyCompile: ~Module.load module.js:335:33
     26    0.2%      0    0.0%                                                          LazyCompile: ~Module._extensions..js module.js:415:37
     24    0.2%      0    0.0%                                                            LazyCompile: ~Module._compile module.js:367:37
     22    0.2%      1    0.0%                                                              Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/body-parser/lib/types/json.js:1:11
     21    0.2%      0    0.0%                                                                LazyCompile: *require internal/module.js:11:19
     21    0.2%      0    0.0%                                                                  LazyCompile: Module._load module.js:272:24
     17    0.1%      0    0.0%                                                                    LazyCompile: ~Module.load module.js:335:33
     16    0.1%      0    0.0%                                                                      LazyCompile: ~Module._extensions..js module.js:415:37
     16    0.1%      0    0.0%                                                                        LazyCompile: ~Module._compile module.js:367:37
     12    0.1%      0    0.0%                                              LazyCompile: *require internal/module.js:11:19
    207    1.8%      0    0.0%                    LazyCompile: *Module.require module.js:351:36
    207    1.8%      0    0.0%                      LazyCompile: Module._load module.js:272:24
    195    1.7%      0    0.0%                        LazyCompile: ~Module.load module.js:335:33
    176    1.5%      0    0.0%                          LazyCompile: ~Module._extensions..js module.js:415:37
    172    1.5%      0    0.0%                            LazyCompile: ~Module._compile module.js:367:37
    108    0.9%      0    0.0%                              Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:1:11
    108    0.9%      0    0.0%                                LazyCompile: *require internal/module.js:11:19
    108    0.9%      0    0.0%                                  LazyCompile: Module._load module.js:272:24
    104    0.9%      0    0.0%                                    LazyCompile: ~Module.load module.js:335:33
    103    0.9%      0    0.0%                                      LazyCompile: ~Module._extensions..js module.js:415:37
    102    0.9%      0    0.0%                                        LazyCompile: ~Module._compile module.js:367:37
    102    0.9%      0    0.0%                                          Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/geojson-slicer/index.js:1:11
    102    0.9%      0    0.0%                                            Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/geojson-slicer/index.js:1:72
    102    0.9%      0    0.0%                                              LazyCompile: *require internal/module.js:11:19
    102    0.9%      0    0.0%                                                LazyCompile: Module._load module.js:272:24
     98    0.8%      0    0.0%                                                  LazyCompile: ~Module.load module.js:335:33
     94    0.8%      0    0.0%                                                    LazyCompile: ~Module._extensions..js module.js:415:37
     94    0.8%      0    0.0%                                                      LazyCompile: ~Module._compile module.js:367:37
     93    0.8%      0    0.0%                                                        Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/npmlog/log.js:1:11
     86    0.7%      0    0.0%                                                          LazyCompile: *require internal/module.js:11:19
     86    0.7%      0    0.0%                                                            LazyCompile: Module._load module.js:272:24
     83    0.7%      0    0.0%                                                              LazyCompile: ~Module.load module.js:335:33
     82    0.7%      0    0.0%                                                                LazyCompile: ~Module._extensions..js module.js:415:37
     81    0.7%      0    0.0%                                                                  LazyCompile: ~Module._compile module.js:367:37
     40    0.3%      0    0.0%                                                                    Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/are-we-there-yet/index.js:1:11
     40    0.3%      0    0.0%                                                                      LazyCompile: *require internal/module.js:11:19
     40    0.3%      0    0.0%                                                                        LazyCompile: Module._load module.js:272:24
     40    0.3%      0    0.0%                                                                          LazyCompile: ~Module.load module.js:335:33
     40    0.3%      0    0.0%                                                                            LazyCompile: ~Module._extensions..js module.js:415:37
     40    0.3%      0    0.0%                                                                              LazyCompile: ~Module._compile module.js:367:37
     39    0.3%      0    0.0%                                                                                Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/are-we-there-yet/tracker-group.js:1:11
     39    0.3%      0    0.0%                                                                                  LazyCompile: *require internal/module.js:11:19
     39    0.3%      0    0.0%                                                                                    LazyCompile: Module._load module.js:272:24
     38    0.3%      0    0.0%                                                                                      LazyCompile: ~Module.load module.js:335:33
     38    0.3%      0    0.0%                                                                                        LazyCompile: ~Module._extensions..js module.js:415:37
     37    0.3%      0    0.0%                                                                                          LazyCompile: ~Module._compile module.js:367:37
     37    0.3%      0    0.0%                                                                                            Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/are-we-there-yet/tracker-stream.js:1:11
     37    0.3%      0    0.0%                                                                                              LazyCompile: *require internal/module.js:11:19
     37    0.3%      0    0.0%                                                                                                LazyCompile: Module._load module.js:272:24
     34    0.3%      0    0.0%                                                                                                  LazyCompile: ~Module.load module.js:335:33
     34    0.3%      0    0.0%                                                                                                    LazyCompile: ~Module._extensions..js module.js:415:37
     33    0.3%      0    0.0%                                                                                                      LazyCompile: ~Module._compile module.js:367:37
     33    0.3%      0    0.0%                                                                                                        Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/are-we-there-yet/node_modules/readable-stream/readable.js:1:11
     33    0.3%      0    0.0%                                                                                                          LazyCompile: *require internal/module.js:11:19
     33    0.3%      0    0.0%                                                                                                            LazyCompile: Module._load module.js:272:24
     32    0.3%      0    0.0%                                                                                                              LazyCompile: ~Module.load module.js:335:33
     30    0.3%      0    0.0%                                                                                                                LazyCompile: ~Module._extensions..js module.js:415:37
     24    0.2%      0    0.0%                                                                                                                  LazyCompile: ~Module._compile module.js:367:37
     16    0.1%      0    0.0%                                                                                                                    Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/are-we-there-yet/node_modules/readable-stream/lib/_stream_readable.js:1:11
     16    0.1%      0    0.0%                                                                                                                      LazyCompile: *require internal/module.js:11:19
     16    0.1%      0    0.0%                                                                                                                        LazyCompile: Module._load module.js:272:24
     39    0.3%      0    0.0%                                                                    Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/gauge/index.js:1:11
     39    0.3%      0    0.0%                                                                      LazyCompile: *require internal/module.js:11:19
     39    0.3%      0    0.0%                                                                        LazyCompile: Module._load module.js:272:24
     37    0.3%      0    0.0%                                                                          LazyCompile: ~Module.load module.js:335:33
     21    0.2%      0    0.0%                                                                            LazyCompile: ~Module._extensions..js module.js:415:37
     20    0.2%      0    0.0%                                                                              LazyCompile: ~Module._compile module.js:367:37
     20    0.2%      0    0.0%                                                                                Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/gauge/plumbing.js:1:11
     20    0.2%      0    0.0%                                                                                  LazyCompile: *require internal/module.js:11:19
     20    0.2%      0    0.0%                                                                                    LazyCompile: Module._load module.js:272:24
     18    0.2%      0    0.0%                                                                                      LazyCompile: ~Module.load module.js:335:33
     18    0.2%      0    0.0%                                                                                        LazyCompile: ~Module._extensions..js module.js:415:37
     18    0.2%      0    0.0%                                                                                          LazyCompile: ~Module._compile module.js:367:37
     18    0.2%      0    0.0%                                                                                            Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/gauge/render-template.js:1:11
     18    0.2%      0    0.0%                                                                                              LazyCompile: *require internal/module.js:11:19
     18    0.2%      0    0.0%                                                                                                LazyCompile: Module._load module.js:272:24
     15    0.1%      0    0.0%                                                                                                  LazyCompile: ~Module.load module.js:335:33
     14    0.1%      0    0.0%                                                                            LazyCompile: *Module._extensions..js module.js:415:37
     21    0.2%      0    0.0%                              Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/node-fetch/index.js:1:11
     21    0.2%      0    0.0%                                LazyCompile: *require internal/module.js:11:19
     21    0.2%      0    0.0%                                  LazyCompile: Module._load module.js:272:24
     17    0.1%      0    0.0%                          LazyCompile: *Module._extensions..js module.js:415:37
     16    0.1%      0    0.0%                            LazyCompile: ~Module._compile module.js:367:37
     17    0.1%      0    0.0%      LazyCompile: ~NativeModule.require node.js:883:34
     16    0.1%      0    0.0%        LazyCompile: ~NativeModule.compile node.js:949:44
     12    0.1%      0    0.0%          Function: ~<anonymous> module.js:1:11
     12    0.1%      0    0.0%            LazyCompile: ~NativeModule.require node.js:883:34

    330    2.8%      0    0.0%  LazyCompile: ~readFileAfterClose fs.js:362:28
    309    2.6%      0    0.0%    LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/graceful-fs/graceful-fs.js:73:50
    276    2.4%      0    0.0%      LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:340:39
    275    2.3%      0    0.0%        LazyCompile: ~parse native json.js:40:19
    275    2.3%      0    0.0%          v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
     28    0.2%     28    0.2%            v8::internal::JsonParser<true>::ParseJsonNumber()
     26    0.2%     26    0.2%            v8::internal::Strtod(v8::internal::Vector<char const>, int)
     24    0.2%     24    0.2%            v8::internal::JsonParser<true>::ParseJsonArray()
     23    0.2%     23    0.2%            double v8::internal::InternalStringToDouble<unsigned char const*, unsigned char const*>(v8::internal::UnicodeCache*, unsigned char const*, unsigned char const*, int, double)
     22    0.2%     22    0.2%            v8::internal::Heap::AllocateFixedArrayWithFiller(int, v8::internal::PretenureFlag, v8::internal::Object*)
     18    0.2%     18    0.2%            v8::internal::Heap::AllocateRaw(int, v8::internal::AllocationSpace, v8::internal::AllocationSpace, v8::internal::AllocationAlignment)
     16    0.1%     16    0.1%            v8::internal::List<v8::internal::Handle<v8::internal::Object>, v8::internal::ZoneAllocationPolicy>::Add(v8::internal::Handle<v8::internal::Object> const&, v8::internal::ZoneAllocationPolicy)
     16    0.1%     16    0.1%            v8::internal::Heap::InitializeJSObjectFromMap(v8::internal::JSObject*, v8::internal::FixedArray*, v8::internal::Map*)
     13    0.1%      0    0.0%      LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:263:34
     12    0.1%      0    0.0%        LazyCompile: ~parse native json.js:40:19
     12    0.1%      0    0.0%          v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
     21    0.2%      0    0.0%    LazyCompile: *Buffer.toString buffer.js:378:37
     21    0.2%      0    0.0%      LazyCompile: ~slowToString buffer.js:333:22
     21    0.2%      0    0.0%        /usr/bin/nodejs
     21    0.2%     21    0.2%          node::Buffer::Utf8Slice(v8::FunctionCallbackInfo<v8::Value> const&)

     84    0.7%      1    0.0%  LazyCompile: ~parserOnHeadersComplete _http_common.js:42:33
     73    0.6%      0    0.0%    LazyCompile: ~parserOnIncoming _http_server.js:454:28
     66    0.6%      0    0.0%      LazyCompile: ~emit events.js:117:44
     66    0.6%      0    0.0%        LazyCompile: ~emitTwo events.js:85:17
     47    0.4%      0    0.0%          LazyCompile: ~app /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/express.js:38:21
     47    0.4%      0    0.0%            LazyCompile: ~handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/application.js:158:29
     37    0.3%      0    0.0%              LazyCompile: ~handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:136:31
     37    0.3%      0    0.0%                LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:176:16
     24    0.2%      0    0.0%                  LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:275:64
     24    0.2%      0    0.0%                    LazyCompile: ~trim_prefix /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:288:23
     24    0.2%      0    0.0%                      LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     24    0.2%      0    0.0%                        LazyCompile: ~query /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/middleware/query.js:39:24
     22    0.2%      0    0.0%                          LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:176:16
     22    0.2%      0    0.0%                            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:275:64
     22    0.2%      0    0.0%                              LazyCompile: ~trim_prefix /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:288:23
     22    0.2%      0    0.0%                                LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     22    0.2%      0    0.0%                                  LazyCompile: ~expressInit /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/middleware/init.js:29:30
     20    0.2%      0    0.0%                                    LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:176:16
     20    0.2%      0    0.0%                                      LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:275:64
     20    0.2%      0    0.0%                                        LazyCompile: ~trim_prefix /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:288:23
     20    0.2%      0    0.0%                                          LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     20    0.2%      0    0.0%                                            LazyCompile: ~corsMiddleware /home/phillipdaw/code/gpxAQI/server/node_modules/cors/lib/index.js:203:35
     20    0.2%      0    0.0%                                              LazyCompile: ~optionsCallback /home/phillipdaw/code/gpxAQI/server/node_modules/cors/lib/index.js:198:34
     20    0.2%      0    0.0%                                                LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/cors/lib/index.js:204:37
     19    0.2%      0    0.0%                                                  LazyCompile: ~originCallback /home/phillipdaw/code/gpxAQI/server/node_modules/cors/lib/index.js:213:39
     19    0.2%      0    0.0%                                                    LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/cors/lib/index.js:219:57
     19    0.2%      0    0.0%                                                      LazyCompile: ~cors /home/phillipdaw/code/gpxAQI/server/node_modules/cors/lib/index.js:159:16
     18    0.2%      0    0.0%                                                        LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:176:16
     18    0.2%      0    0.0%                                                          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:275:64
     18    0.2%      0    0.0%                                                            LazyCompile: ~trim_prefix /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:288:23
     18    0.2%      0    0.0%                                                              LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     18    0.2%      1    0.0%                                                                LazyCompile: ~compression /home/phillipdaw/code/gpxAQI/server/node_modules/compression/index.js:59:31
     17    0.1%      0    0.0%                                                                  LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:176:16
     17    0.1%      0    0.0%                                                                    LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:275:64
     17    0.1%      0    0.0%                                                                      LazyCompile: ~trim_prefix /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:288:23
     17    0.1%      0    0.0%                                                                        LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     17    0.1%      0    0.0%                                                                          LazyCompile: ~serveStatic /home/phillipdaw/code/gpxAQI/server/node_modules/serve-static/index.js:72:31
     18    0.2%      0    0.0%          LazyCompile: *app /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/express.js:38:21
     18    0.2%      0    0.0%            LazyCompile: ~handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:136:31
     17    0.1%      0    0.0%              LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:176:16
     17    0.1%      0    0.0%                LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:275:64
     17    0.1%      0    0.0%                  LazyCompile: ~trim_prefix /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:288:23
     17    0.1%      0    0.0%                    LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
