Statistical profiling result from isolate-0x1fd2d10-v8.log, (17037 ticks, 3 unaccounted, 0 excluded).

 [Unknown]:
   ticks  total  nonlib   name
      3    0.0%

 [Shared libraries]:
   ticks  total  nonlib   name
     18    0.1%      0    0.0%                                                            LazyCompile: *slicer.slicePolygon /home/phillipdaw/code/gpxAQI/server/node_modules/geojson-slicer/index.js:66:35
     18    0.1%     12    0.1%                                                              LazyCompile: *polygonclip /home/phillipdaw/code/gpxAQI/server/node_modules/lineclip/index.js:66:21
   1330    7.8%      0    0.0%                  LazyCompile: ~process_params /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:327:47
   1330    7.8%      0    0.0%                    LazyCompile: ~param /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:348:17
   1330    7.8%      0    0.0%                      LazyCompile: ~param /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:348:17
   1330    7.8%      0    0.0%                        LazyCompile: ~param /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:348:17
   1330    7.8%      0    0.0%                          LazyCompile: ~param /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:348:17
   1330    7.8%      0    0.0%                            LazyCompile: ~param /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:348:17
   1330    7.8%      0    0.0%                              LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:275:64
   1330    7.8%      0    0.0%                                LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
   1330    7.8%      0    0.0%                                  LazyCompile: ~<anonymous> native v8natives.js:1199:16
   1330    7.8%      0    0.0%                                    LazyCompile: ~dispatch /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/route.js:98:45
   1330    7.8%      0    0.0%                                      LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/route.js:114:16
   1330    7.8%      0    0.0%                                        LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
   1330    7.8%      0    0.0%                                          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
    816    4.8%      0    0.0%                                            LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
    668    3.9%      0    0.0%                                              LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
    328    1.9%      0    0.0%                                                LazyCompile: ~simplifyFeatureCollection /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:35:36
    192    1.1%      3    0.0%                                                  LazyCompile: ~simplifyFeature /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:15:26
    170    1.0%      0    0.0%                                                    LazyCompile: *module.exports.simplify /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:10:36
    170    1.0%      4    0.0%                                                      LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    156    0.9%      7    0.0%                                                        LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    142    0.8%      7    0.0%                                                          LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    129    0.8%      9    0.1%                                                            LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    111    0.7%     10    0.1%                                                              LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     94    0.6%      1    0.0%                                                                LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     85    0.5%      5    0.0%                                                                  LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     72    0.4%      4    0.0%                                                                    LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     59    0.3%      6    0.0%                                                                      LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     42    0.2%      5    0.0%                                                                        LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     32    0.2%      2    0.0%                                                                          LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     28    0.2%      4    0.0%                                                                            LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     19    0.1%      0    0.0%                                                                              LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     19    0.1%      0    0.0%                                                    LazyCompile: ~module.exports.simplify /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:10:36
    135    0.8%      1    0.0%                                                  LazyCompile: *simplifyFeature /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:15:26
    134    0.8%      5    0.0%                                                    LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    126    0.7%      4    0.0%                                                      LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    118    0.7%      8    0.0%                                                        LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    110    0.6%      8    0.0%                                                          LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    100    0.6%     10    0.1%                                                            LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     86    0.5%      5    0.0%                                                              LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     74    0.4%      5    0.0%                                                                LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     63    0.4%      4    0.0%                                                                  LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     50    0.3%      7    0.0%                                                                    LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     39    0.2%      3    0.0%                                                                      LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
